"id","code","group_id/id","name","user_type_id/id","reconcile","chart_template_id/id"
"pcg_44550089","44550089","account.data_account_group_445","-Les opérations d’hébergement et de restauration","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550090","44550090","account.data_account_group_445","-Energie électrique","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550091","44550091","account.data_account_group_445","-Les prestations de services rendues par tout agent démarcheur ou courtier d'assurances à","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550092","44550092","account.data_account_group_445","-Les opérations de location d'immeubles à usage d’hôtels","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550093","44550093","account.data_account_group_445","-Opérations de vente et de livraison de biens meubles d’occasion","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550094","44550094","account.data_account_group_445","-Opérations de livraison à soi-même de constructions","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550095","44550095","account.data_account_group_445","-Régime de marge visé aux articles 125 bis et 125 quater du CGI","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550096","44550096","account.data_account_group_445","-Le sel de cuisine (gemme ou marin)","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550097","44550097","account.data_account_group_445","-Le riz usiné, les farines et semoules de riz et les farines de féculents,les pâtes alimentaires","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550098","44550098","account.data_account_group_445","-Les huiles fluides alimentaires","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550099","44550099","account.data_account_group_445","-Les transactions relatives aux valeurs mobilières","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550100","44550100","account.data_account_group_445","-Les opérations de banque et de crédit et les commissions de change","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550101","44550101","account.data_account_group_445","-Les transactions portant sur les actions et les parts sociales","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550102","44550102","account.data_account_group_445","-Autres","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550103","44550103","account.data_account_group_445","-Les opérations de vente et de livraison des œuvres et objets d’art","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550104","44550104","account.data_account_group_445","-Autres","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550105","44550105","account.data_account_group_445","-Les opérations des avocats,interprètes, notaires,adoul, huissiers de justice et vétérinaires","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550106","44550106","account.data_account_group_445","-L'eau livrée aux réseaux de distribution publique et les prestations d'assainissement","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550107","44550107","account.data_account_group_445","-Location de compteurs d'eau et d'électricité","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550108","44550108","account.data_account_group_445","-Gaz de pétrole et les autres hydrocarbures gazeux","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550109","44550109","account.data_account_group_445","-Huiles de pétrole de schistes, brutes ou raffinées","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550110","44550110","account.data_account_group_445","-Produits pharmaceutiques, matières premières et produits entrant dans leurs compositions ainsi que les","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550111","44550111","account.data_account_group_445","-les fournitures scolaires, produits et matières entrant dans leur composition","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550113","44550113","account.data_account_group_445","-Sucre raffiné ou aggloméré","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550114","44550114","account.data_account_group_445","-Conserves de sardines","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550115","44550115","account.data_account_group_445","-Lait en poudre","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550116","44550116","account.data_account_group_445","-Savon de ménage","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550117","44550117","account.data_account_group_445","-Voiture économique et produits et matières entrant dans sa fabrication","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550118","44550118","account.data_account_group_445","- Autres","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550119","44550119","account.data_account_group_445","-Autres","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44560000","44560000","account.data_account_group_445","Etat, TVA due (suivant déclarations)","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44570000","44570000","account.data_account_group_445","Etat, impôts et taxes à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44580000","44580000","account.data_account_group_445","Etat - autres comptes créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44600000","44600000","account.data_account_group_446","Comptes d'associés - créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44610000","44610000","account.data_account_group_446","Associés - capital à rembourser","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44620000","44620000","account.data_account_group_446","Associés - versements reçus sur augmentation de capital","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44630000","44630000","account.data_account_group_446","Comptes courants des associés créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44640000","44640000","account.data_account_group_446","Associés - opérations faites en commun","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44650000","44650000","account.data_account_group_446","Associés - dividendes à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44680000","44680000","account.data_account_group_446","Autres comptes d'associés - créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44800000","44800000","account.data_account_group_448","Autres créanciers","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44810000","44810000","account.data_account_group_448","Dettes sur acquisitions d'immobilisations","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44830000","44830000","account.data_account_group_448","Dettes sur acquisitions de titres et valeurs de placement","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44840000","44840000","account.data_account_group_448","Obligations échues à rembourser","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44850000","44850000","account.data_account_group_448","Obligations, coupons à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44870000","44870000","account.data_account_group_448","Dettes rattachées aux autres créanciers","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44880000","44880000","account.data_account_group_448","Divers créanciers","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44900000","44900000","account.data_account_group_449","Comptes de régularisation - passif","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44910000","44910000","account.data_account_group_449","Produits constatés d'avance","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44930000","44930000","account.data_account_group_449","Intérêts courus et non échus à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44950000","44950000","account.data_account_group_449","Comptes de répartition périodique des produits","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44970000","44970000","account.data_account_group_449","Comptes transitoires ou d'attente - créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_45000000","45000000","account.data_account_group_450","AUTRES PROVISIONS POUR RISQUES ET CHARGES","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_45010000","45010000","account.data_account_group_450","Provisions pour litiges","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_45020000","45020000","account.data_account_group_450","Provisions pour garanties données aux clients","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_45050000","45050000","account.data_account_group_450","Provisions pour amendes, doubles droits et pénalités","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_45060000","45060000","account.data_account_group_450","Provisions pour pertes de change","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_45070000","45070000","account.data_account_group_450","Provisions pour impôts","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_45080000","45080000","account.data_account_group_450","Autres provisions pour risques et charges","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_47000000","47000000","account.data_account_group_470","ECARTS DE CONVERSION - PASSIF (Eléments circulants)","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_47010000","47010000","account.data_account_group_470","Augmentation des créances circulantes","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_47020000","47020000","account.data_account_group_470","Diminution des dettes circulantes","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_50000000","50000000","","COMPTES DE TRESORERIE","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51000000","51000000","","TRESORERIE - ACTIF","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51100000","51100000","account.data_account_group_511","Chèques et valeurs à encaisser","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51110000","51110000","account.data_account_group_511","Chèques à encaisser ou à l'encaissement","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51111000","51111000","account.data_account_group_511","Chèques en portefeuille","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51112000","51112000","account.data_account_group_511","Chèques à l'encaissement","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51130000","51130000","account.data_account_group_511","Effets à encaisser ou à l'encaissement","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51131000","51131000","account.data_account_group_511","Effets échus à encaisser","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51132000","51132000","account.data_account_group_511","Effets à l'encaissement","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51150000","51150000","account.data_account_group_511","Virement de fonds","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51180000","51180000","account.data_account_group_511","Autres valeurs à encaisser","account.tres_actif","FAUX","l10n_ma_temp_chart"
"pcg_51400000","51400000","account.data_account_group_514","Banques, Trésorerie Générale et chèques postaux débiteurs","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51410000","51410000","account.data_account_group_514","Banques (solde débiteur)","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51430000","51430000","account.data_account_group_514","Trésorerie Générale","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51460000","51460000","account.data_account_group_514","Chèques postaux","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51480000","51480000","account.data_account_group_514","Autres établissements financiers et assimilés (soldes débiteurs)","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51600000","51600000","account.data_account_group_516","Caisses, régies d'avances et accréditifs","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51610000","51610000","account.data_account_group_516","Caisses","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51611000","51611000","account.data_account_group_516","Caisse Centrale","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51613000","51613000","account.data_account_group_516","Caisse (succursale ou agence A)","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51614000","51614000","account.data_account_group_516","Caisse (succursale ou agence B)","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_51650000","51650000","account.data_account_group_516","Régies d'avances et accréditifs","account.data_account_type_liquidity","FAUX","l10n_ma_temp_chart"
"pcg_55000000","55000000","","TRESORERIE - PASSIF","account.tres_passif","FAUX","l10n_ma_temp_chart"
"pcg_55200000","55200000","account.data_account_group_552","Crédits d'escompte","account.tres_passif","FAUX","l10n_ma_temp_chart"
"pcg_55300000","55300000","account.data_account_group_553","Crédits de trésorerie","account.tres_passif","FAUX","l10n_ma_temp_chart"
"pcg_55400000","55400000","account.data_account_group_554","Banques (solde créditeur)","account.tres_passif","FAUX","l10n_ma_temp_chart"
"pcg_55410000","55410000","account.data_account_group_554","Banques (solde créditeur)","account.tres_passif","FAUX","l10n_ma_temp_chart"
"pcg_55480000","55480000","account.data_account_group_554","Autres établissements financiers et assimilés (soldes créditeurs)","account.tres_passif","FAUX","l10n_ma_temp_chart"
"pcg_59000000","59000000","account.data_account_group_590","PROVISIONS POUR DEPRECIATION DES COMPTES DE TRESORERIE","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_60000000","60000000","","COMPTES DE CHARGES","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61000000","61000000","","CHARGES D'EXPLOITATION","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61100000","61100000","account.data_account_group_611","Achats revendus de marchandises","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61110000","61110000","account.data_account_group_611","Achats de marchandises ""groupe A""","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61120000","61120000","account.data_account_group_611","Achats de marchandises ""groupe B""","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61140000","61140000","account.data_account_group_611","Variation de stocks de marchandises","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61180000","61180000","account.data_account_group_611","Achats revendus de marchandises des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61190000","61190000","account.data_account_group_611","Rabais, remises et ristournes obtenus sur achats de marchandises","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61200000","61200000","account.data_account_group_612","Achats consommés de matières et fournitures","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61210000","61210000","account.data_account_group_612","Achats de matières premières","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61211000","61211000","account.data_account_group_612","Achats de matières premières A","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61212000","61212000","account.data_account_group_612","Achats de matières premières B","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61220000","61220000","account.data_account_group_612","Achats de matières et fournitures consommables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61221000","61221000","account.data_account_group_612","Achats de matières et fournitures A","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61222000","61222000","account.data_account_group_612","Achats de matières et fournitures B","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61223000","61223000","account.data_account_group_612","Achats de combustibles","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61224000","61224000","account.data_account_group_612","Achats de produits d'entretien","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61225000","61225000","account.data_account_group_612","Achats de fournitures d'atelier et d'usine","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61226000","61226000","account.data_account_group_612","Achats de fournitures de magasin","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61227000","61227000","account.data_account_group_612","Achats de fournitures de bureau","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61230000","61230000","account.data_account_group_612","Achats d'emballages","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61231000","61231000","account.data_account_group_612","Achats d'emballages perdus","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61232000","61232000","account.data_account_group_612","Achats d'emballages récupérables non identifiables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61233000","61233000","account.data_account_group_612","Achats d'emballages à usage mixte","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61240000","61240000","account.data_account_group_612","Variation des stocks de matières et fournitures","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61241000","61241000","account.data_account_group_612","Variation des stocks de matières premières","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61242000","61242000","account.data_account_group_612","Variation des stocks de matières et fournitures consommables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61243000","61243000","account.data_account_group_612","Variation des stocks des emballages","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61250000","61250000","account.data_account_group_612","Achats non stockés de matières et fournitures","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61251000","61251000","account.data_account_group_612","Achats de fournitures non stockables (eau, électricité,,)","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61252000","61252000","account.data_account_group_612","Achats de fournitures d'entretien","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61253000","61253000","account.data_account_group_612","Achats de petit outillage et petit équipement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61254000","61254000","account.data_account_group_612","Achats de fournitures de bureau","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61260000","61260000","account.data_account_group_612","Achats de travaux, études et prestations de service","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61261000","61261000","account.data_account_group_612","Achats des travaux","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61262000","61262000","account.data_account_group_612","Achats des études","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61263000","61263000","account.data_account_group_612","Achats des prestations de service","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61280000","61280000","account.data_account_group_612","Achats de matières et de fournitures des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61290000","61290000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats consommés de matières et fournitures","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61291000","61291000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats de matières premières","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61292000","61292000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats de matières et fournitures consommables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61293000","61293000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats des emballages","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61295000","61295000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats non stockés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61296000","61296000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats de travaux, études et prestations de service","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61298000","61298000","account.data_account_group_612","Rabais, remises et ristournes obtenus sur achats de matières et fournitures des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61300000","61300000","account.data_account_group_613","Autres charges externes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61310000","61310000","account.data_account_group_613","Locations et charges locatives","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61311000","61311000","account.data_account_group_613","Locations de terrains","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61312000","61312000","account.data_account_group_613","Locations de constructions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61313000","61313000","account.data_account_group_613","Locations de matériel et d'outillage","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61314000","61314000","account.data_account_group_613","Locations de mobilier et de matériel de bureau","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61315000","61315000","account.data_account_group_613","Locations de matériel informatique","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61316000","61316000","account.data_account_group_613","Locations de matériel de transport","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61317000","61317000","account.data_account_group_613","Malis sur emballages rendus","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61318000","61318000","account.data_account_group_613","Locations et charges locatives diverses","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61320000","61320000","account.data_account_group_613","Redevances de crédit-bail","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61321000","61321000","account.data_account_group_613","Redevances de crédit-bail - mobilier et matériel","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61330000","61330000","account.data_account_group_613","Entretien et réparations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61331000","61331000","account.data_account_group_613","Entretien et réparations des biens immobiliers","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61332000","61332000","account.data_account_group_613","Entretien et réparations des biens mobiliers","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61335000","61335000","account.data_account_group_613","Maintenance","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61340000","61340000","account.data_account_group_613","Primes d'assurances","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61341000","61341000","account.data_account_group_613","Assurances multirisque (vol, incendie,R,C,)","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61343000","61343000","account.data_account_group_613","Assurances - risques d'exploitation","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61345000","61345000","account.data_account_group_613","Assurances - Matériel de transport","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61348000","61348000","account.data_account_group_613","Autres assurances","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61350000","61350000","account.data_account_group_613","Rémunérations du personnel extérieur à l'entreprise","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61351000","61351000","account.data_account_group_613","Rémunérations du personnel occasionnel","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61352000","61352000","account.data_account_group_613","Rémunérations du personnel intérimaire","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61353000","61353000","account.data_account_group_613","Rémunérations du personnel détaché ou prêté à l'entreprise","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61360000","61360000","account.data_account_group_613","Rémunérations d'intermédiaires et honoraires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61361000","61361000","account.data_account_group_613","Commissions et courtages","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61365000","61365000","account.data_account_group_613","Honoraires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61367000","61367000","account.data_account_group_613","Frais d'actes et de contentieux","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61370000","61370000","account.data_account_group_613","Redevances pour brevets, marques, droits et valeurs similaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61371000","61371000","account.data_account_group_613","Redevances pour brevets","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61378000","61378000","account.data_account_group_613","Autres redevances","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61400000","61400000","account.data_account_group_614","Autres charges externes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61410000","61410000","account.data_account_group_614","Etudes, recherches et documentation","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61411000","61411000","account.data_account_group_614","Etudes générales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61413000","61413000","account.data_account_group_614","Recherches","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61415000","61415000","account.data_account_group_614","Documentation générale","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61416000","61416000","account.data_account_group_614","Documentation technique","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61420000","61420000","account.data_account_group_614","Transports","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61421000","61421000","account.data_account_group_614","Transports du personnel","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61425000","61425000","account.data_account_group_614","Transports sur achats","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61426000","61426000","account.data_account_group_614","Transports sur ventes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61428000","61428000","account.data_account_group_614","Autres transports","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61430000","61430000","account.data_account_group_614","Déplacements, missions et réceptions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61431000","61431000","account.data_account_group_614","Voyages et déplacements","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61433000","61433000","account.data_account_group_614","Frais de déménagement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61435000","61435000","account.data_account_group_614","Missions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61436000","61436000","account.data_account_group_614","Réceptions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61440000","61440000","account.data_account_group_614","Publicité, publications et relations publiques","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61441000","61441000","account.data_account_group_614","Annoces et insertions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61442000","61442000","account.data_account_group_614","Echantillons, catalogues et imprimés publicitaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61443000","61443000","account.data_account_group_614","Foires et expositions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61444000","61444000","account.data_account_group_614","Primes de publicité","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61446000","61446000","account.data_account_group_614","Publications","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61447000","61447000","account.data_account_group_614","Cadeaux à la clientèle","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61448000","61448000","account.data_account_group_614","Autres charges de publicité et relations publiques","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61450000","61450000","account.data_account_group_614","Frais postaus et frais de télécommunications","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61451000","61451000","account.data_account_group_614","Frais postaux","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61455000","61455000","account.data_account_group_614","Frais de téléphone","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61456000","61456000","account.data_account_group_614","Frais de télex et de télégrammes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61460000","61460000","account.data_account_group_614","Cotisations et dons","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61461000","61461000","account.data_account_group_614","Cotisations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61462000","61462000","account.data_account_group_614","Dons","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61470000","61470000","account.data_account_group_614","Services bancaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"pcg_61471000","61471000","account.data_account_group_614","Frais d'achat et de vente des titres","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
